Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.8858447488584474,0.8309405927878194,0.7848617510443476,0.7261422787738577,0.9357389068017811,0.8872882504404391,0.9670637961999108,0.7343083912464796,11901,split
0.734375,0.8213151981229228,0.7492118415357808,0.7167546012948423,0.9258757949510034,0.8177665623537184,0.9306542064879909,0.6778878745564519,12001,split
0.8305489260143198,0.8185789773670521,NA,0.6808069589582194,0.9563509957758847,NA,0.9552838477968302,0.6028047473728698,12002,split
0.8613678373382625,0.8638362644220143,0.7659871598162737,0.7660983808776396,0.9615741479663891,0.7771228055099023,0.9608353485771659,0.7272787607277931,12101,split
0.9337539432176656,0.8967607339163282,0.7967912194068996,0.8108031638396617,0.9827183039929946,0.8873020787262274,0.9822613447523195,0.7797536910495437,12302,split
0.965034965034965,0.9350600408788963,0.9271116147759354,0.895,0.9751200817577925,0.9813609467455622,0.9926633212526716,0.910471500537795,12303,split
0.8584269662921349,0.8167161516912506,NA,0.6795404330534688,0.9538918703290323,NA,0.9577489488868434,0.6287086279365663,12501,split
0.7483588621444202,0.7041043745002517,NA,0.49367262056337685,0.9145361284371264,NA,0.9315351419251038,0.44816354828626825,12502,split
0.8914728682170543,0.8600900809534493,NA,0.7462358276643991,0.9739443342424994,NA,0.9715791049890562,0.6872293358641937,13001,split
0.8113207547169812,0.8197664903609885,0.6981344808454782,0.6877021631681925,0.9518308175537845,0.7108718890537072,0.9476059136772147,0.6483740694950502,9908,group
0.35394456289978676,0.4684507944787872,NA,0.1488549283095097,0.7880466606480646,0.22023879204914795,0.7896064884936913,-0.009847829144681752,9909,group
0.24752475247524752,0.6198412625509532,NA,0.4332490817976848,0.8064334433042216,0.38133575981297974,0.7833125735030876,0.2326665921734193,9910,group
0.6351039260969977,0.7206137418701116,0.5373601679246393,0.5540893733736479,0.8871381103665754,0.5432185792349726,0.8942846763659186,0.43054691430632636,9911,group
0.8893360160965795,0.8870756362313833,0.7896701212130423,0.8164948161482816,0.9576564563144849,0.7861193582246214,0.9314542930465802,0.7333255008028565,10201,group
0.7731277533039648,0.8521757240590812,0.7284514588798292,0.7622070911544596,0.9421443569637026,0.7650546867938173,0.9299412682076411,0.666969313141208,10203,group
0.572992700729927,0.7940999864703973,0.6059415127326103,0.7067580303415544,0.8814419425992401,0.6074254635779884,0.8884247987526227,0.5010698426222249,10204,group
0.6061538461538462,0.6721563286126683,NA,0.4349159663865546,0.9093966908387818,0.41420826161790014,0.8942983148354751,0.29464141488827267,10301,group
