Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Sitting,1,1,1,1,1,1,1,0.2533783783783784,0.2533783783783784,0.2533783783783784,11001,split
Supine,0.9572072072072072,0.9144144144144144,1,1,0.9511568123393316,0.9552941176470588,0.930339138405133,0.375,0.34290540540540543,0.34290540540540543,11001,split
Upright,0.5,0,1,NA,0.9881756756756757,NA,0,0.011824324324324325,0,0,11001,split
Held,0.996551724137931,0.993103448275862,1,1,0.9978260869565218,0.9965397923875432,0.9954516702310312,0.24006622516556292,0.23841059602649006,0.23841059602649006,11002,split
Prone,1,1,1,1,1,1,1,0.0695364238410596,0.0695364238410596,0.0695364238410596,11002,split
Sitting,0.9166666666666667,0.8333333333333334,1,1,0.9949066213921901,0.9090909090909091,0.9065594059405927,0.029801324503311258,0.024834437086092714,0.024834437086092714,11002,split
Supine,0.9836448598130841,1,0.9672897196261683,0.982367758186398,1,0.9911054637865311,0.9744821592390515,0.6456953642384106,0.6456953642384106,0.6572847682119205,11002,split
Upright,0.8333333333333333,0.6666666666666666,1,1,0.9949832775919732,0.8,0.797587131367294,0.014900662251655629,0.009933774834437087,0.009933774834437087,11002,split
Held,0.9655720338983051,0.9375,0.9936440677966102,0.8333333333333334,0.997872340425532,0.8823529411764706,0.8781218781218778,0.03278688524590164,0.030737704918032786,0.036885245901639344,11004,split
Prone,1,1,1,1,1,1,1,0.07991803278688525,0.07991803278688525,0.07991803278688525,11004,split
Sitting,0.9515669515669516,0.9031339031339032,1,1,0.8011695906432749,0.9491017964071856,0.8396133397776703,0.7192622950819673,0.6495901639344263,0.6495901639344263,11004,split
Upright,0.9605911330049262,1,0.9211822660098522,0.7192982456140351,1,0.8367346938775511,0.7970683023183285,0.1680327868852459,0.1680327868852459,0.2336065573770492,11004,split
Held,0.8387096774193548,0.6774193548387096,1,1,0.9572649572649573,0.8076923076923077,0.7867536377320624,0.12156862745098039,0.08235294117647059,0.08235294117647059,11102,split
Prone,0.849025974025974,0.75,0.948051948051948,0.6,0.9733333333333334,0.6666666666666665,0.627737226277372,0.09411764705882353,0.07058823529411765,0.11764705882352941,11102,split
Sitting,0.9037236160892075,0.9247311827956989,0.8827160493827161,0.819047619047619,0.9533333333333334,0.8686868686868686,0.7858527131782946,0.36470588235294116,0.33725490196078434,0.4117647058823529,11102,split
Supine,0.74,0.48,1,1,0.9465020576131687,0.6486486486486487,0.6247877758913408,0.09803921568627451,0.047058823529411764,0.047058823529411764,11102,split
Upright,0.9136472578598618,0.9024390243902439,0.9248554913294798,0.8505747126436781,0.9523809523809523,0.8757396449704142,0.8142366531376836,0.3215686274509804,0.2901960784313726,0.3411764705882353,11102,split
Held,0.640625,0.28125,1,1,0.9484304932735426,0.43902439024390244,0.4211516123679412,0.07032967032967033,0.01978021978021978,0.01978021978021978,11103,split
Prone,0.9711538461538461,1,0.9423076923076923,0.8881987577639752,1,0.9407894736842105,0.911242603550296,0.3142857142857143,0.3142857142857143,0.35384615384615387,11103,split
Sitting,0.8261091279959205,0.6792452830188679,0.972972972972973,0.9310344827586207,0.8495575221238938,0.7854545454545454,0.6957625485907273,0.34945054945054943,0.23736263736263735,0.2549450549450549,11103,split
Supine,0.8469981486379266,0.7894736842105263,0.9045226130653267,0.54216867469879515,0.967741935483871,0.6428571428571429,0.580552380250009,0.12527472527472527,0.0989010989010989,0.1824175824175824,11103,split
Upright,0.9627757352941176,0.984375,0.9411764705882353,0.7325581395348837,0.997289972899729,0.8400000000000001,0.8092309842423394,0.14065934065934066,0.13846153846153847,0.189010989010989,11103,split
Held,0.8063588308457712,0.90625,0.7064676616915423,0.49572649572649574,0.9594594594594594,0.6408839779005525,0.47785625511534163,0.24150943396226415,0.2188679245283019,0.44150943396226416,11104,split
Prone,0.7142857142857143,0.42857142857142855,1,1,0.9847328244274809,0.6,0.5935582822085899,0.026415094339622643,0.011320754716981131,0.011320754716981131,11104,split
Sitting,0.6372969572180279,0.3951612903225806,0.8794326241134752,0.7424242424242424,0.6231155778894473,0.5157894736842105,0.2825613560120063,0.4679245283018868,0.18490566037735848,0.2490566037735849,11104,split
Supine,0.8292349726775956,0.6666666666666666,0.9918032786885246,0.875,0.9718875502008032,0.7567567567567567,0.7388590824482646,0.07924528301886792,0.052830188679245285,0.06037735849056604,11104,split
Upright,0.7046957671957672,0.5714285714285714,0.8379629629629629,0.4444444444444444,0.8960396039603961,0.5,0.36867182846932706,0.18490566037735848,0.10566037735849057,0.23773584905660378,11104,split
Held,0.7592159483238667,0.5753424657534246,0.943089430894309,0.6666666666666666,0.9182058047493403,0.6176470588235294,0.5485721019758811,0.16515837104072398,0.09502262443438914,0.1425339366515837,11202,split
Prone,0.9660651764072179,0.9574468085106383,0.9746835443037974,0.8181818181818182,0.9948320413436692,0.8823529411764706,0.867114295735832,0.10633484162895927,0.10180995475113122,0.1244343891402715,11202,split
Sitting,0.8453273053818047,0.7611940298507462,0.9294605809128631,0.9,0.8235294117647058,0.8247978436657681,0.6996089584073941,0.45475113122171945,0.34615384615384615,0.38461538461538464,11202,split
Supine,0.72,0.44,1,1,0.9675174013921114,0.6111111111111112,0.5971878661632601,0.05656108597285068,0.024886877828054297,0.024886877828054297,11202,split
Upright,0.8722001445086704,0.90625,0.838150289017341,0.6083916083916084,0.9698996655518395,0.7280334728033473,0.6325241104090454,0.2171945701357466,0.19683257918552036,0.3235294117647059,11202,split
Held,0.8026315789473684,0.6052631578947368,1,1,0.906832298136646,0.7540983606557378,0.7087378640776699,0.20652173913043478,0.125,0.125,11501,split
Prone,0.8539953615854945,0.8387096774193549,0.869281045751634,0.5652173913043478,0.9637681159420289,0.6753246753246753,0.5934959349593493,0.16847826086956522,0.14130434782608695,0.25,11501,split
Sitting,0.8478601567209162,0.8481012658227848,0.8476190476190476,0.8072289156626506,0.8811881188118812,0.8271604938271606,0.6913861267521265,0.42934782608695654,0.3641304347826087,0.45108695652173914,11501,split
Supine,0.8036796536796537,0.6333333333333333,0.974025974025974,0.8260869565217391,0.9316770186335404,0.71698113207547165,0.6703296703296704,0.16304347826086957,0.10326086956521739,0.125,11501,split
Upright,0.647003745318352,0.3333333333333333,0.9606741573033708,0.2222222222222222,0.9771428571428571,0.26666666666666666,0.2368024132730025,0.03260869565217391,0.010869565217391304,0.04891304347826087,11501,split
Held,0.75,0.5,1,1,0.9054054054054054,0.6666666666666666,0.6232558139534884,0.1728395061728395,0.08641975308641975,0.08641975308641975,11601,split
Prone,1,1,1,1,1,1,1,0.14814814814814814,0.14814814814814814,0.14814814814814814,11601,split
Sitting,0.8,0.6,1,1,0.9466666666666667,0.7499999999999999,0.7244897959183674,0.12345679012345678,0.07407407407407407,0.07407407407407407,11601,split
Supine,0.8472222222222222,1,0.6944444444444444,0.8035714285714286,1,0.8910891089108911,0.7163323782234958,0.5555555555555556,0.5555555555555556,0.691358024691358,11601,split
Held,0.8407991708889913,0.7115384615384616,0.9700598802395209,0.8809523809523809,0.9152542372881356,0.7872340425531914,0.7299297077321495,0.2374429223744292,0.1689497716894977,0.1917808219178082,11901,split
Prone,0.9952830188679245,1,0.9905660377358491,0.7777777777777778,1,0.8750000000000001,0.8703374777975118,0.0319634703196347,0.0319634703196347,0.0410958904109589,11901,split
Sitting,0.8839334424440808,0.9858156028368794,0.782051282051282,0.8910256410256411,0.9682539682539683,0.936026936026936,0.8023371811315376,0.6438356164383562,0.634703196347032,0.7123287671232876,11901,split
Upright,0.7005263157894737,0.42105263157894735,0.98,0.6666666666666666,0.9468599033816425,0.5161290322580646,0.4812884888678352,0.0867579908675799,0.0365296803652968,0.0547945205479452,11901,split
Held,0.782051282051282,0.5641025641025641,1,1,0.9530386740331491,0.7213114754098361,0.6992813709231614,0.1015625,0.057291666666666664,0.057291666666666664,12001,split
Prone,0.8420326621214524,0.8991596638655462,0.7849056603773585,0.6524390243902439,0.9454545454545454,0.7561837455830389,0.619529006318208,0.3098958333333333,0.2786458333333333,0.4270833333333333,12001,split
Sitting,0.7623937305391316,0.5742574257425742,0.950530035335689,0.8055555555555556,0.8621794871794872,0.6705202312138728,0.578168362627197,0.2630208333333333,0.15104166666666666,0.1875,12001,split
Supine,0.8534222790825186,0.7096774193548387,0.9971671388101983,0.9565217391304348,0.9750692520775623,0.8148148148148149,0.8011393060590363,0.08072916666666667,0.057291666666666664,0.059895833333333336,12001,split
Upright,0.8929200293470285,0.8617021276595744,0.9241379310344827,0.7864077669902912,0.9537366548042705,0.8223350253807107,0.7612110013502948,0.24479166666666666,0.2109375,0.2682291666666667,12001,split
Held,0.5,0,1,NA,0.9856801909307876,NA,0,0.014319809069212411,0,0,12002,split
Prone,0.9459459459459459,0.8918918918918919,1,1,0.9773371104815864,0.9428571428571428,0.9314407264992229,0.1766109785202864,0.1575178997613365,0.1575178997613365,12002,split
Sitting,0.8356342537014806,0.7006802721088435,0.9705882352941176,0.9279279279279279,0.8571428571428571,0.7984496124031008,0.711294853447819,0.35083532219570407,0.2458233890214797,0.2649164677804296,12002,split
Supine,0.9513157894736842,1,0.9026315789473685,0.5131578947368421,1,0.6782608695652175,0.6331258726364867,0.09307875894988067,0.09307875894988067,0.18138424821002386,12002,split
Upright,0.9755639097744361,1,0.9511278195488722,0.9216867469879518,1,0.9592476489028214,0.9342665781693114,0.36515513126491644,0.36515513126491644,0.39618138424821003,12002,split
Held,0.7086106069772131,0.42105263157894735,0.9961685823754789,0.8,0.9792843691148776,0.5517241379310345,0.5405970344241943,0.03512014787430684,0.014787430683918669,0.018484288354898338,12101,split
Prone,0.8304816223067173,0.6666666666666666,0.9942965779467681,0.7692307692307693,0.990530303030303,0.7142857142857142,0.7067353299905139,0.027726432532347505,0.018484288354898338,0.024029574861367836,12101,split
Sitting,0.8620919481550811,0.817351598173516,0.906832298136646,0.8564593301435407,0.8795180722891566,0.8364485981308413,0.7295115923603273,0.4048059149722736,0.33086876155268025,0.38632162661737524,12101,split
Supine,0.8624390042180134,0.8230088495575221,0.9018691588785047,0.6888888888888889,0.9507389162561576,0.75,0.6764166779216271,0.2088724584103512,0.17190388170055454,0.24953789279112754,12101,split
Upright,0.9802498048399688,0.9714285714285714,0.9890710382513661,0.9770114942528736,0.9863760217983651,0.9742120343839543,0.9619338748641613,0.3234750462107209,0.3142329020332717,0.32162661737523107,12101,split
Held,0.835111503288946,0.6739130434782609,0.996309963099631,0.96875,0.9473684210526315,0.7948717948717949,0.767147185749702,0.14511041009463724,0.09779179810725552,0.10094637223974763,12302,split
Prone,1,1,1,1,1,1,1,0.03470031545741325,0.03470031545741325,0.03470031545741325,12302,split
Sitting,0.9615384615384616,1,0.9230769230769231,0.872,1,0.9316239316239316,0.8919195363109447,0.3438485804416404,0.3438485804416404,0.3943217665615142,12302,split
Supine,0.9971098265895953,1,0.9942196531791907,0.993103448275862,1,0.9965397923875432,0.9936413054379877,0.45425867507886436,0.45425867507886436,0.45741324921135645,12302,split
Upright,0.7857142857142857,0.5714285714285714,1,1,0.9904153354632588,0.7272727272727273,0.7228213348877887,0.022082018927444796,0.012618296529968454,0.012618296529968454,12302,split
Held,0.9769602577873254,0.9591836734693877,0.9947368421052631,0.9591836734693877,0.9947368421052631,0.9591836734693877,0.9539205155746509,0.11421911421911422,0.10955710955710955,0.11421911421911422,12303,split
Prone,0.9976076555023923,1,0.9952153110047847,0.8461538461538461,1,0.9166666666666666,0.914285714285715,0.02564102564102564,0.02564102564102564,0.030303030303030304,12303,split
Sitting,0.8285714285714285,0.6571428571428571,1,1,0.9704433497536946,0.7931034482758621,0.7787899621863179,0.08158508158508158,0.053613053613053616,0.053613053613053616,12303,split
Supine,0.941747572815534,1,0.883495145631068,0.9644970414201184,1,0.9819277108433735,0.9201612903225808,0.7599067599067599,0.7599067599067599,0.7878787878787878,12303,split
Upright,0.875,0.75,1,1,0.9952718676122931,0.8571428571428571,0.8548223350253792,0.018648018648018648,0.013986013986013986,0.013986013986013986,12303,split
Held,0.8697897539478516,0.7678571428571429,0.9717223650385605,0.7962962962962963,0.9667519181585678,0.7818181818181819,0.7510605566174069,0.1258426966292135,0.09662921348314607,0.12134831460674157,12501,split
Prone,0.9302916482545294,0.8767123287671232,0.9838709677419355,0.9142857142857143,0.976,0.8951048951048951,0.8750351024992981,0.16404494382022472,0.14382022471910114,0.15730337078651685,12501,split
