Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.8797169811320755,0.9190950631388501,0.8249910398071547,0.8683931735348601,0.9697969527428402,0.796746051890754,0.9665163663925718,0.7931954431260216,9908,split
0.7505330490405118,0.6288090381377776,NA,0.3921280046173004,0.8654900716582546,0.4280931138799159,0.9033843660232576,0.27116147357608955,9909,split
0.8891089108910891,0.8056314125493625,0.6568673454783374,0.6385382059800664,0.9727246191186587,0.7584848192150423,0.9746916820172848,0.6322980816743999,9910,split
0.7598152424942263,0.8163136929077984,0.7069764541783649,0.7006841654747528,0.9319432203408441,0.7207671540695376,0.9322277517085295,0.6392627241830191,9911,split
0.9738430583501007,0.9374948143124975,0.8820718462823727,0.8804545454545455,0.9945350831704496,0.896,0.9945390958102822,0.8766639700832023,10201,split
0.9162995594713657,0.887694539124745,0.8147767860137436,0.8006011532327322,0.9747879250167579,0.9155923077182919,0.9811090798827942,0.7948450713590226,10203,split
0.843065693430657,0.8503408619528304,0.7656858633864505,0.7457075599627088,0.9549741639429522,0.7964177489177489,0.9572667669893173,0.7215580133203191,10204,split
0.92,0.8614794028032614,NA,0.7466264570344266,0.9763323485720962,NA,0.9788261336477341,0.668221494927303,10301,split
0.7721518987341772,0.8936142904817387,0.8068480549952184,0.8452086319582341,0.9420199490052431,0.8168217054263566,0.9311436003279312,0.7409647909967532,10401,split
0.95625,0.9617428031300103,0.9451600753295669,0.9347648902821317,0.9887207159778889,0.9602898550724638,0.989576175365649,0.9343019062339,10501,split
0.9617834394904459,0.9560810276307296,0.9528328095641704,0.9376756576756576,0.9744863975858014,0.9736121340325501,0.9886233845891458,0.9338949274160684,10601,split
0.9237804878048781,0.8934672981653484,0.8267191058848455,0.8056806301467956,0.9812539661839011,0.8615876152832674,0.9816745572585737,0.8081415764361195,10701,split
0.8953488372093024,0.8728467492841363,0.7731100717481532,0.7704902867715079,0.9752032117967648,0.8404457540591994,0.9768480858055343,0.7507068234055292,10702,split
0.8892921960072595,0.8423349686422584,0.7153539272216308,0.7187993487993488,0.9658705884851682,0.7513877909530083,0.9754551692258487,0.6897148322007715,10703,split
0.9154334038054969,0.9046694014450339,0.8281665430340882,0.8301652895557506,0.9791735133343172,0.8266508998615597,0.9788796301458235,0.8071958260496581,10704,split
0.9038461538461539,0.8848818721545995,0.8390889045382244,0.8045723195723196,0.9651914247368792,0.9057817499724153,0.9757414594994133,0.8094847798388095,10802,split
0.907928388746803,0.8786019593940644,0.6918755461406064,0.777772397094431,0.9794315216936976,0.7033603338242513,0.9800321319584209,0.6747489347963703,10901,split
0.902027027027027,0.9044894316838051,0.8376167030997308,0.8370656370656371,0.9719132263019731,0.9026913464812795,0.9731700675913765,0.8092773612192312,11001,split
0.9784768211920529,0.900196472616332,0.8467401589770899,0.808352490421456,0.992040454811208,0.9094146631552119,0.995425492845389,0.8405698330230998,11002,split
0.8401639344262295,0.9483365976918724,0.8688695457262403,0.9444444444444444,0.9522287509393004,0.841099564197117,0.9093023255813953,0.7927903184684107,11004,split
0.7333333333333333,0.8009232717009636,0.7300924464446477,0.6800073432992394,0.9218392001026876,0.8505721619933171,0.932039353969448,0.6563408232950763,11102,split
