Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Upright,0.9038825757575758,0.8181818181818182,0.9895833333333334,0.6923076923076923,0.9947643979057592,0.7500000000000001,0.7422231890363284,0.027848101265822784,0.02278481012658228,0.03291139240506329,10401,split
Held,0.9482758620689655,0.896551724137931,1,1,0.9776119402985075,0.9454545454545454,0.9341744377399889,0.18125,0.1625,0.1625,10501,split
Prone,0.9954545454545455,1,0.990909090909091,0.9803921568627451,1,0.99009900990099,0.9855334538878843,0.3125,0.3125,0.31875,10501,split
Sitting,0.9870689655172413,1,0.9741379310344828,0.9361702127659575,1,0.967032967032967,0.9539524174980815,0.275,0.275,0.29375,10501,split
Supine,1,1,1,1,1,1,1,0.1375,0.1375,0.1375,10501,split
Upright,0.9666666666666667,0.9333333333333333,1,1,0.9931506849315068,0.9655172413793104,0.9620853080568722,0.09375,0.0875,0.0875,10501,split
Held,0.9991694352159468,1,0.9983388704318937,0.9629629629629629,1,0.9811320754716981,0.9803011292346292,0.041401273885350316,0.041401273885350316,0.042993630573248405,10601,split
Prone,1,1,1,1,1,1,1,0.09076433121019108,0.09076433121019108,0.09076433121019108,10601,split
Sitting,0.9866666666666667,0.9733333333333334,1,1,0.9963963963963964,0.9864864864864865,0.9846818059858038,0.11942675159235669,0.11624203821656051,0.11624203821656051,10601,split
Supine,1,1,1,1,1,1,1,0.7356687898089171,0.7356687898089171,0.7356687898089171,10601,split
Upright,0.9358870967741936,0.875,0.9967741935483871,0.7777777777777778,0.9983844911147012,0.823529411764706,0.8211165970376008,0.012738853503184714,0.011146496815286623,0.014331210191082803,10601,split
Held,0.6566996699669967,0.32,0.9933993399339934,0.8,0.9465408805031447,0.45714285714285713,0.4324225865209474,0.07621951219512195,0.024390243902439025,0.03048780487804878,10701,split
Prone,0.9854771784232366,1,0.970954356846473,0.925531914893617,1,0.9613259668508287,0.946619548033107,0.2652439024390244,0.2652439024390244,0.2865853658536585,10701,split
Sitting,0.9016637534796401,0.8070175438596491,0.996309963099631,0.9787234042553191,0.9608540925266904,0.8846153846153846,0.8631146970856228,0.17378048780487804,0.1402439024390244,0.14329268292682926,10701,split
Supine,0.9855489156988761,0.9931972789115646,0.9779005524861878,0.9733333333333334,0.9943820224719101,0.9831649831649831,0.9692400030009755,0.4481707317073171,0.4451219512195122,0.4573170731707317,10701,split
