Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Held,0.9782775364170713,0.9615384615384616,0.9950166112956811,0.8928571428571429,0.9983333333333333,0.9259259259259259,0.922602908553118,0.041401273885350316,0.03980891719745223,0.044585987261146494,10601,split
Prone,1,1,1,1,1,1,1,0.09076433121019108,0.09076433121019108,0.09076433121019108,10601,split
Sitting,0.8230500301386376,0.6533333333333333,0.9927667269439421,0.9245283018867925,0.9547826086956521,0.765625,0.7399011513929925,0.11942675159235669,0.07802547770700637,0.08439490445859872,10601,split
Supine,0.9244640901267407,0.9935064935064936,0.8554216867469879,0.9503105590062112,0.9793103448275862,0.9714285714285714,0.8847847358121332,0.7356687898089171,0.7308917197452229,0.7691082802547771,10601,split
Upright,0.9375,0.875,1,1,0.998389694041868,0.9333333333333333,0.9325311559948453,0.012738853503184714,0.011146496815286623,0.011146496815286623,10601,split
Held,0.7201980198019802,0.48,0.9603960396039604,0.5,0.9572368421052632,0.4897959183673469,0.44862829478214056,0.07621951219512195,0.036585365853658534,0.07317073170731707,10701,split
Prone,0.970954356846473,1,0.941908713692946,0.8613861386138614,1,0.9255319148936171,0.8958493989566794,0.2652439024390244,0.2652439024390244,0.3079268292682927,10701,split
Sitting,0.9838479963747006,0.9824561403508771,0.985239852398524,0.9333333333333333,0.996268656716418,0.9572649572649572,0.947995941146626,0.17378048780487804,0.17073170731707318,0.18292682926829268,10701,split
Supine,0.9863945578231292,0.9727891156462585,1,1,0.9783783783783784,0.9862068965517241,0.9752816609518068,0.4481707317073171,0.43597560975609756,0.43597560975609756,10701,split
Upright,0.5,0,1,NA,0.9634146341463414,NA,0,0.036585365853658534,0,0,10701,split
Held,0.6486111111111111,0.3055555555555556,0.9916666666666667,0.7333333333333333,0.9500998003992016,0.43137254901960786,0.4070375653827874,0.06976744186046512,0.02131782945736434,0.029069767441860465,10702,split
Prone,1,1,1,1,1,1,1,0.5038759689922481,0.5038759689922481,0.5038759689922481,10702,split
Sitting,0.8260869565217391,0.6521739130434783,1,1,0.9298245614035088,0.7894736842105263,0.754985754985755,0.17829457364341086,0.11627906976744186,0.11627906976744186,10702,split
Supine,0.9770114942528736,1,0.9540229885057471,0.801980198019802,1,0.8901098901098902,0.866924564796905,0.1569767441860465,0.1569767441860465,0.19573643410852712,10702,split
Upright,0.9180011795127705,0.9148936170212766,0.9211087420042644,0.5375,0.9908256880733946,0.6771653543307087,0.6353168310004828,0.09108527131782945,0.08333333333333333,0.15503875968992248,10702,split
Held,0.9980430528375734,1,0.9960861056751468,0.9523809523809523,1,0.975609756097561,0.9736502319353457,0.07259528130671507,0.07259528130671507,0.07622504537205081,10703,split
Prone,0.95016077170418,1,0.9003215434083601,0.8856088560885609,1,0.9393346379647749,0.8872399838923695,0.4355716878402904,0.4355716878402904,0.49183303085299457,10703,split
Sitting,1,1,1,1,1,1,1,0.33030852994555354,0.33030852994555354,0.33030852994555354,10703,split
Supine,1,1,1,1,1,1,1,0.09800362976406533,0.09800362976406533,0.09800362976406533,10703,split
Upright,0.5285714285714286,0.05714285714285714,1,1,0.9398907103825137,0.1081081081081081,0.1019410283004884,0.06352087114337568,0.003629764065335753,0.003629764065335753,10703,split
Held,0.9182236169902205,0.8387096774193549,0.997737556561086,0.9629629629629629,0.9887892376681614,0.896551724137931,0.8898291925465835,0.06553911205073996,0.05496828752642706,0.05708245243128964,10704,split
Prone,0.9854398438075591,0.9744897959183674,0.9963898916967509,0.9947916666666666,0.9822064056939501,0.9845360824742269,0.9737853316090892,0.4143763213530655,0.40380549682875266,0.4059196617336152,10704,split
Sitting,0.9815950920245399,0.9631901840490797,1,1,0.9810126582278481,0.98125,0.9716704266405797,0.34460887949260044,0.33192389006342493,0.33192389006342493,10704,split
Supine,0.9828088578088578,0.9772727272727273,0.9883449883449883,0.8958333333333334,0.9976470588235294,0.9347826086956522,0.9277715565509522,0.09302325581395349,0.09090909090909091,0.1014799154334038,10704,split
Upright,0.988479262672811,1,0.9769585253456221,0.7959183673469388,1,0.8863636363636364,0.8748743452727374,0.0824524312896406,0.0824524312896406,0.10359408033826638,10704,split
Held,0.8055555555555556,0.6538461538461539,0.9572649572649573,0.6296296296296297,0.9613733905579399,0.6415094339622641,0.6008403361344539,0.1,0.06538461538461539,0.10384615384615385,10802,split
Prone,0.9443181818181818,0.975,0.9136363636363637,0.6724137931034483,0.995049504950495,0.7959183673469388,0.7504798464491365,0.15384615384615385,0.15,0.2230769230769231,10802,split
Sitting,0.864261583011583,0.8445945945945946,0.8839285714285714,0.9057971014492754,0.8114754098360656,0.8741258741258742,0.7206970637383625,0.5692307692307692,0.4807692307692308,0.5307692307692308,10802,split
Supine,0.9107142857142857,0.8214285714285714,1,1,0.9789029535864979,0.9019607843137255,0.8914132976946211,0.1076923076923077,0.08846153846153847,0.08846153846153847,10802,split
Upright,0.7695133149678605,0.5555555555555556,0.9834710743801653,0.7142857142857143,0.967479674796748,0.6250000000000001,0.6008188331627426,0.06923076923076923,0.038461538461538464,0.05384615384615385,10802,split
Held,0.7790994486420257,0.576271186440678,0.9819277108433735,0.85,0.9287749287749287,0.686868686868687,0.6433846244373183,0.15089514066496162,0.08695652173913043,0.10230179028132992,10901,split
Prone,0.9285714285714286,0.8571428571428571,1,1,0.9974025974025974,0.923076923076923,0.921784356871376,0.017902813299232736,0.015345268542199489,0.015345268542199489,10901,split
Sitting,1,1,1,1,1,1,1,0.0639386189258312,0.0639386189258312,0.0639386189258312,10901,split
Supine,0.995049504950495,1,0.9900990099009901,0.9965635738831615,1,0.9982788296041308,0.993303762566149,0.7416879795396419,0.7416879795396419,0.7442455242966752,10901,split
Upright,0.6671916010498689,0.4,0.9343832020997376,0.13793103448275862,0.9834254143646409,0.20512820512820515,0.17369963869384417,0.02557544757033248,0.010230179028132993,0.0741687979539642,10901,split
Held,0.9873479694908267,0.9948979591836735,0.9797979797979798,0.9605911330049262,0.9974293059125964,0.9774436090225564,0.9659839624087031,0.3310810810810811,0.3293918918918919,0.34290540540540543,11001,split
Prone,1,1,1,1,1,1,1,0.028716216216216218,0.028716216216216218,0.028716216216216218,11001,split
Sitting,0.9728506787330317,1,0.9457013574660633,0.8620689655172413,1,0.9259259259259259,0.8982293278322159,0.2533783783783784,0.2533783783783784,0.2939189189189189,11001,split
Supine,0.9414414414414414,0.8828828828828829,1,1,0.9343434343434344,0.937799043062201,0.9040590405904061,0.375,0.3310810810810811,0.3310810810810811,11001,split
Upright,0.6428571428571428,0.2857142857142857,1,1,0.9915254237288136,0.4444444444444445,0.4415094339622655,0.011824324324324325,0.0033783783783783786,0.0033783783783783786,11001,split
Held,1,1,1,1,1,1,1,0.24006622516556292,0.24006622516556292,0.24006622516556292,11002,split
Prone,1,1,1,1,1,1,1,0.0695364238410596,0.0695364238410596,0.0695364238410596,11002,split
Sitting,0.9166666666666667,0.8333333333333334,1,1,0.9949066213921901,0.9090909090909091,0.9065594059405927,0.029801324503311258,0.024834437086092714,0.024834437086092714,11002,split
Supine,0.9929906542056075,1,0.985981308411215,0.9923664122137404,1,0.9961685823754789,0.9891100533679502,0.6456953642384106,0.6456953642384106,0.6506622516556292,11002,split
Upright,1,1,1,1,1,1,1,0.014900662251655629,0.014900662251655629,0.014900662251655629,11002,split
Held,0.9989406779661016,1,0.9978813559322034,0.9411764705882353,1,0.9696969696969697,0.9686375321336765,0.03278688524590164,0.03278688524590164,0.03483606557377049,11004,split
Prone,1,1,1,1,1,1,1,0.07991803278688525,0.07991803278688525,0.07991803278688525,11004,split
Sitting,0.9135525193919355,0.8490028490028491,0.9781021897810219,0.9900332225913622,0.7165775401069518,0.9141104294478528,0.7442970226622003,0.7192622950819673,0.610655737704918,0.6168032786885246,11004,split
Upright,0.9176679082061756,0.9634146341463414,0.8719211822660099,0.6030534351145038,0.9915966386554622,0.7417840375586854,0.6745088527771039,0.1680327868852459,0.16188524590163936,0.26844262295081966,11004,split
Held,0.8342453917050692,0.6774193548387096,0.9910714285714286,0.9130434782608695,0.9568965517241379,0.7777777777777777,0.7521062864549583,0.12156862745098039,0.08235294117647059,0.09019607843137255,11102,split
Prone,0.8225108225108224,0.6666666666666666,0.9783549783549783,0.7619047619047619,0.9658119658119658,0.7111111111111111,0.6832903410719401,0.09411764705882353,0.06274509803921569,0.08235294117647059,11102,split
Sitting,0.879231381919554,0.8387096774193549,0.9197530864197531,0.8571428571428571,0.9085365853658537,0.8478260869565217,0.7619523904780957,0.36470588235294116,0.3058823529411765,0.3568627450980392,11102,split
Supine,0.88,0.76,1,1,0.9745762711864406,0.8636363636363636,0.8510223953261925,0.09803921568627451,0.07450980392156863,0.07450980392156863,11102,split
Upright,0.8641970957281827,0.8902439024390244,0.838150289017341,0.7227722772277227,0.9415584415584416,0.7978142076502732,0.6865552639447193,0.3215686274509804,0.28627450980392155,0.396078431372549,11102,split
Held,0.6444296690307328,0.3125,0.9763593380614657,0.5,0.9494252873563218,0.38461538461538464,0.3494191242180523,0.07032967032967033,0.02197802197802198,0.04395604395604396,11103,split
Prone,0.9583333333333333,1,0.9166666666666666,0.8461538461538461,1,0.9166666666666666,0.8736462093862816,0.3142857142857143,0.3142857142857143,0.37142857142857144,11103,split
Sitting,0.9248151453340132,0.8867924528301887,0.9628378378378378,0.9276315789473685,0.9405940594059405,0.9067524115755626,0.8583756399660831,0.34945054945054943,0.3098901098901099,0.33406593406593404,11103,split
Supine,0.8345675747156838,0.6842105263157895,0.9849246231155779,0.8666666666666667,0.9560975609756097,0.7647058823529413,0.73546511627907,0.12527472527472527,0.08571428571428572,0.0989010989010989,11103,split
Upright,0.9572410485933505,0.9375,0.9769820971867008,0.8695652173913043,0.9896373056994818,0.9022556390977444,0.8855523092699727,0.14065934065934066,0.13186813186813187,0.15164835164835164,11103,split
Held,0.8649720149253731,0.96875,0.7611940298507462,0.5636363636363636,0.9870967741935484,0.7126436781609196,0.5863253200124884,0.24150943396226415,0.2339622641509434,0.41509433962264153,11104,split
Prone,0.7857142857142857,0.5714285714285714,1,1,0.9885057471264368,0.7272727272727273,0.7219307450157395,0.026415094339622643,0.01509433962264151,0.01509433962264151,11104,split
Sitting,0.7438801189659117,0.5161290322580645,0.9716312056737588,0.9411764705882353,0.6954314720812182,0.6666666666666666,0.5014111006585137,0.4679245283018868,0.24150943396226415,0.25660377358490566,11104,split
Supine,1,1,1,1,1,1,1,0.07924528301886792,0.07924528301886792,0.07924528301886792,11104,split
Upright,0.7445672713529856,0.6326530612244898,0.8564814814814815,0.5,0.9113300492610837,0.5585585585585586,0.44363511718582627,0.18490566037735848,0.1169811320754717,0.2339622641509434,11104,split
Held,0.774195344693173,0.589041095890411,0.959349593495935,0.7413793103448276,0.921875,0.6564885496183207,0.5976453453088968,0.16515837104072398,0.09728506787330317,0.13122171945701358,11202,split
Prone,0.9630218152437382,0.9361702127659575,0.9898734177215189,0.9166666666666666,0.9923857868020305,0.9263157894736843,0.9174449010085916,0.10633484162895927,0.09954751131221719,0.1085972850678733,11202,split
Sitting,0.9137404264982143,0.8855721393034826,0.941908713692946,0.9270833333333334,0.908,0.9058524173027991,0.8305671245933569,0.45475113122171945,0.40271493212669685,0.4343891402714932,11202,split
Supine,0.8492086330935251,0.72,0.9784172661870504,0.6666666666666666,0.983132530120482,0.6923076923076923,0.6731071461588243,0.05656108597285068,0.04072398190045249,0.06108597285067873,11202,split
Upright,0.923079238921002,0.9270833333333334,0.9190751445086706,0.7606837606837606,0.9784615384615385,0.8356807511737089,0.7841857091040988,0.2171945701357466,0.20135746606334842,0.2647058823529412,11202,split
Held,0.7844268204758471,0.6578947368421053,0.910958904109589,0.6578947368421053,0.910958904109589,0.6578947368421053,0.5688536409516944,0.20652173913043478,0.1358695652173913,0.20652173913043478,11501,split
Prone,0.8707569049125026,0.7741935483870968,0.9673202614379085,0.8275862068965517,0.9548387096774194,0.7999999999999999,0.7610906730144992,0.16847826086956522,0.13043478260869565,0.15760869565217392,11501,split
Sitting,0.8811934900542495,0.8481012658227848,0.9142857142857143,0.881578947368421,0.8888888888888888,0.8645161290322582,0.7659883720930234,0.42934782608695654,0.3641304347826087,0.41304347826086957,11501,split
Supine,0.9666666666666667,0.9333333333333333,1,1,0.9871794871794872,0.9655172413793104,0.9590747330960856,0.16304347826086957,0.15217391304347827,0.15217391304347827,11501,split
Upright,0.8080524344569289,0.6666666666666666,0.949438202247191,0.3076923076923077,0.9883040935672515,0.42105263157894735,0.39401197604790333,0.03260869565217391,0.021739130434782608,0.07065217391304347,11501,split
Held,0.6428571428571428,0.2857142857142857,1,1,0.8701298701298701,0.4444444444444445,0.39821693907875155,0.1728395061728395,0.04938271604938271,0.04938271604938271,11601,split
Prone,1,1,1,1,1,1,1,0.14814814814814814,0.14814814814814814,0.14814814814814814,11601,split
Sitting,1,1,1,1,1,1,1,0.12345679012345678,0.12345679012345678,0.12345679012345678,11601,split
Supine,0.8611111111111112,1,0.7222222222222222,0.8181818181818182,1,0.9,0.7428571428571429,0.5555555555555556,0.5555555555555556,0.6790123456790124,11601,split
Held,0.9399470290188854,0.9038461538461539,0.9760479041916168,0.9215686274509803,0.9702380952380952,0.9126213592233009,0.8857589984350549,0.2374429223744292,0.2146118721461187,0.2328767123287671,11901,split
Prone,1,1,1,1,1,1,1,0.0319634703196347,0.0319634703196347,0.0319634703196347,11901,split
Sitting,0.9807692307692308,1,0.9615384615384616,0.9791666666666666,1,0.9894736842105264,0.969872059430458,0.6438356164383562,0.6438356164383562,0.6575342465753424,11901,split
Upright,0.8897368421052632,0.7894736842105263,0.99,0.8823529411764706,0.9801980198019802,0.8333333333333333,0.8184581376070732,0.0867579908675799,0.0684931506849315,0.0776255707762557,11901,split
Held,0.9315496098104794,0.8717948717948718,0.991304347826087,0.918918918918919,0.9855907780979827,0.8947368421052632,0.8831850330823634,0.1015625,0.08854166666666667,0.09635416666666667,12001,split
Prone,0.9229903282067544,0.9327731092436975,0.9132075471698113,0.8283582089552238,0.968,0.8774703557312253,0.8175911737664726,0.3098958333333333,0.2890625,0.3489583333333333,12001,split
Sitting,0.9296434943847742,0.8910891089108911,0.9681978798586572,0.9090909090909091,0.9614035087719298,0.9,0.8647934931868595,0.2630208333333333,0.234375,0.2578125,12001,split
Supine,0.9838709677419355,0.967741935483871,1,1,0.9971751412429378,0.9836065573770492,0.9821925431274349,0.08072916666666667,0.078125,0.078125,12001,split
Upright,0.897505502567865,0.8191489361702128,0.9758620689655172,0.9166666666666666,0.9433333333333334,0.8651685393258427,0.8246575342465754,0.24479166666666666,0.20052083333333334,0.21875,12001,split
Held,0.5,0,1,NA,0.9856801909307876,NA,0,0.014319809069212411,0,0,12002,split
Prone,0.9777908343125734,0.972972972972973,0.9826086956521739,0.9230769230769231,0.9941348973607038,0.9473684210526315,0.9357164774470699,0.1766109785202864,0.1718377088305489,0.18615751789976134,12002,split
Sitting,0.8432623049219687,0.6938775510204082,0.9926470588235294,0.9807692307692307,0.8571428571428571,0.8127490039840637,0.735993994074511,0.35083532219570407,0.24343675417661098,0.24821002386634844,12002,split
Supine,0.9460526315789474,1,0.8921052631578947,0.4875,1,0.6554621848739496,0.6061759244400634,0.09307875894988067,0.09307875894988067,0.1909307875894988,12002,split
Upright,0.9924812030075187,1,0.9849624060150376,0.9745222929936306,1,0.9870967741935484,0.9795230182777832,0.36515513126491644,0.36515513126491644,0.3747016706443914,12002,split
Held,0.6492740471869328,0.3157894736842105,0.9827586206896551,0.4,0.9752851711026616,0.35294117647058826,0.33224865350089766,0.03512014787430684,0.011090573012939002,0.027726432532347505,12101,split
Prone,0.8990494296577947,0.8,0.9980988593155894,0.9230769230769231,0.9943181818181818,0.8571428571428571,0.8533676649952551,0.027726432532347505,0.022181146025878003,0.024029574861367836,12101,split
Sitting,0.9580745341614907,1,0.9161490683229814,0.8902439024390244,1,0.9419354838709678,0.8984334258119694,0.4048059149722736,0.4048059149722736,0.45471349353049906,12101,split
Supine,0.9823008849557522,0.9646017699115044,1,1,0.9907407407407407,0.9819819819819819,0.9773327188167763,0.2088724584103512,0.20147874306839186,0.20147874306839186,12101,split
Upright,0.9091959406713506,0.8457142857142858,0.9726775956284153,0.9367088607594937,0.9295039164490861,0.8888888888888888,0.8396754583390067,0.3234750462107209,0.2735674676524954,0.2920517560073937,12101,split
Held,0.996309963099631,1,0.992619926199262,0.9583333333333334,1,0.9787234042553191,0.97502166889922,0.14511041009463724,0.14511041009463724,0.15141955835962145,12302,split
Prone,0.9545454545454546,0.9090909090909091,1,1,0.996742671009772,0.9523809523809523,0.9507534565791521,0.03470031545741325,0.031545741324921134,0.031545741324921134,12302,split
Sitting,0.9665666901905434,0.9908256880733946,0.9423076923076923,0.9,0.9949238578680203,0.9432314410480349,0.9112484655309802,0.3438485804416404,0.34069400630914826,0.3785488958990536,12302,split
Supine,0.9756944444444444,0.9513888888888888,1,1,0.9611111111111111,0.9750889679715302,0.9552810302089841,0.45425867507886436,0.43217665615141954,0.43217665615141954,12302,split
Upright,0.6428571428571428,0.2857142857142857,1,1,0.9841269841269841,0.4444444444444445,0.43893805309734557,0.022082018927444796,0.006309148264984227,0.006309148264984227,12302,split
Held,1,1,1,1,1,1,1,0.11421911421911422,0.11421911421911422,0.11421911421911422,12303,split
Prone,1,1,1,1,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,12303,split
Sitting,0.9714285714285714,0.9428571428571428,1,1,0.9949494949494949,0.9705882352941176,0.9680589680589676,0.08158508158508158,0.07692307692307693,0.07692307692307693,12303,split
Supine,0.9902912621359223,1,0.9805825242718447,0.9939024390243902,1,0.9969418960244648,0.9871383600659572,0.7599067599067599,0.7599067599067599,0.7645687645687645,12303,split
Upright,1,1,1,1,1,1,1,0.018648018648018648,0.018648018648018648,0.018648018648018648,12303,split
Held,0.9183575100991553,0.8392857142857143,0.9974293059125964,0.9791666666666666,0.9773299748110831,0.9038461538461539,0.8912086837473105,0.1258426966292135,0.10561797752808989,0.10786516853932585,12501,split
Prone,0.9755486816909706,0.9726027397260274,0.978494623655914,0.8987341772151899,0.994535519125683,0.9342105263157895,0.9206858446511962,0.16404494382022472,0.15955056179775282,0.17752808988764046,12501,split
Sitting,0.9726747994105125,0.9758064516129032,0.9695431472081218,0.9758064516129032,0.9695431472081218,0.9758064516129032,0.945349598821025,0.5573033707865168,0.5438202247191011,0.5573033707865168,12501,split
Supine,0.9583333333333333,0.9166666666666666,1,1,0.9976958525345622,0.9565217391304348,0.9553705746665334,0.02696629213483146,0.024719101123595506,0.024719101123595506,12501,split
Upright,0.9144326110907088,0.8571428571428571,0.9717223650385605,0.8135593220338984,0.9792746113989638,0.8347826086956522,0.8102856373549936,0.1258426966292135,0.10786516853932585,0.13258426966292136,12501,split
Held,0.6666666666666666,0.3333333333333333,1,1,0.946067415730337,0.5,0.4794988610478367,0.0787746170678337,0.0262582056892779,0.0262582056892779,12502,split
Prone,0.5,0,1,NA,0.9693654266958425,NA,0,0.030634573304157548,0,0,12502,split
Sitting,0.9132759823296908,0.9411764705882353,0.8853754940711462,0.8687782805429864,0.9491525423728814,0.9035294117647059,0.8199352278078361,0.44638949671772427,0.4201312910284464,0.48358862144420134,12502,split
