Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.9056603773584906,0.9010404998744614,0.8466008377707586,0.8306643123577231,0.9714166873911998,0.8882871576288579,0.9740527056311578,0.8197753909452041,9908,split
0.746268656716418,0.577804411507439,NA,0.32263041834875045,0.8329784046661275,0.645480497818835,0.8968438596949144,0.22712656675845494,9909,split
0.9108910891089109,0.8473670678684065,0.7050554891015417,0.7150885935769656,0.9796455421598474,0.7413621618531804,0.9796418834129883,0.6856440314098893,9910,split
0.7228637413394919,0.7867543561350959,0.6459597273847033,0.6544637224112672,0.9190449898589245,0.6738548851738541,0.9250094666559333,0.5699189230884053,9911,split
0.9436619718309859,0.8641171827706107,0.8051114001503512,0.7728787878787879,0.9553555776624334,0.906344869265362,0.9884264995280002,0.7756529838227026,10201,split
0.8700440528634361,0.8241209794438924,0.7328319449426953,0.6953648175010404,0.9528771413867445,0.88048754424631,0.9700457349970185,0.6956764735455401,10203,split
0.5766423357664233,0.757772946252268,0.6040719733499877,0.6391664971607763,0.8763793953437595,0.6461365995302647,0.8979566380161336,0.5014084587292319,10204,split
0.9415384615384615,0.8820462249453803,0.7937169393091356,0.7825806451612903,0.9815118047294703,0.91281179138322,0.9878090366581416,0.7790329045425264,10301,split
0.9924050632911392,0.9958147904121951,0.9952678876123308,0.994608756990981,0.9970208238334093,0.9959415584415584,0.9975274777606339,0.9925398840799785,10401,split
0.91875,0.9256795942764219,0.8849603582884464,0.8718913270637408,0.9794678614891028,0.9091859241915233,0.9810817658640107,0.8652650932772794,10501,split
0.8296178343949044,0.8854644237781222,0.8066667884087446,0.8364119214119214,0.9345169261443229,0.7853197988675592,0.9175424600745495,0.7321363594908067,10601,split
0.8170731707317073,0.7870542390328225,NA,0.6186953097028285,0.9554131683628163,NA,0.9534315085367541,0.5494565162601394,10701,split
0.8527131782945736,0.8824728411156463,0.7782368342998579,0.7999703064149564,0.9649753758163361,0.8550427132474818,0.9675840099175723,0.7482802732942148,10702,split
0.8892921960072595,0.8599222390452503,0.7004712701763052,0.7468091168091168,0.9730353612813838,0.7783363487930807,0.9746114555062547,0.6789690527697697,10703,split
0.9027484143763214,0.9305750417535495,0.8565316799871351,0.8837567241782559,0.9773933593288432,0.8545645155630417,0.9743958397868956,0.8324458921202359,10704,split
0.6269230769230769,0.7838446299809936,0.6196724816039156,0.6675180675180675,0.9001711924439197,0.7182880700412257,0.8912458331701967,0.5237004077716342,10802,split
0.9181585677749361,0.9123215377607421,0.7887354362034669,0.8416949152542372,0.9829481602672469,0.8141258741258741,0.9821134894231373,0.774308856566257,10901,split
0.956081081081081,0.8863694168476777,NA,0.7828828828828829,0.9898559508124726,NA,0.9878664976030015,0.7061677945465601,11001,split
0.9884105960264901,0.946039316790203,0.9393472330529967,0.8986206896551724,0.9934579439252337,0.9964735516372796,0.997543197188137,0.9348160733555939,11002,split
0.9282786885245902,0.9694325296175457,0.9170473578653018,0.9601584757834758,0.9787065834516155,0.8881578947368421,0.9497604827672017,0.8787008800544691,11004,split
0.8274509803921568,0.8490213050788796,0.7734868273329811,0.7469179124049304,0.9511246977528288,0.8539244663382595,0.956562926785149,0.7278736012433507,11102,split
0.8087912087912088,0.8495323716163622,0.7296251104479603,0.7468687934458789,0.9521959497868454,0.818792010951255,0.9526039847562072,0.6835880258002626,11103,split
0.569811320754717,0.7363835349564603,0.6001291617992588,0.5904905913978494,0.8822764785150711,0.7087691294213033,0.8856138571702129,0.4887494134581282,11104,split
