Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Upright,0.7142857142857143,0.42857142857142855,1,1,0.9932088285229203,0.6,0.597141884994896,0.011824324324324325,0.005067567567567568,0.005067567567567568,11001,split
Held,0.9827586206896552,0.9655172413793104,1,1,0.9892241379310345,0.9824561403508771,0.9770412041964421,0.24006622516556292,0.23178807947019867,0.23178807947019867,11002,split
Prone,1,1,1,1,1,1,1,0.0695364238410596,0.0695364238410596,0.0695364238410596,11002,split
Sitting,0.9149601820250284,0.8333333333333334,0.9965870307167235,0.8823529411764706,0.9948892674616695,0.8571428571428571,0.8528838659392051,0.029801324503311258,0.024834437086092714,0.028145695364238412,11002,split
Supine,0.9929906542056075,1,0.985981308411215,0.9923664122137404,1,0.9961685823754789,0.9891100533679502,0.6456953642384106,0.6456953642384106,0.6506622516556292,11002,split
Upright,0.9974789915966387,1,0.9949579831932773,0.75,1,0.8571428571428571,0.8546679499518777,0.014900662251655629,0.014900662251655629,0.019867549668874173,11002,split
Held,0.9978813559322034,1,0.9957627118644068,0.8888888888888888,1,0.9411764705882353,0.9390609390609398,0.03278688524590164,0.03278688524590164,0.036885245901639344,11004,split
Prone,1,1,1,1,1,1,1,0.07991803278688525,0.07991803278688525,0.07991803278688525,11004,split
Sitting,0.9601139601139601,0.9202279202279202,1,1,0.8303030303030303,0.9584569732937686,0.8662568760644442,0.7192622950819673,0.6618852459016393,0.6618852459016393,11004,split
Upright,0.9679802955665024,1,0.9359605911330049,0.7592592592592593,1,0.8631578947368421,0.830844709897611,0.1680327868852459,0.1680327868852459,0.22131147540983606,11004,split
Held,0.8548387096774194,0.7096774193548387,1,1,0.9613733905579399,0.8301886792452831,0.8111266562422846,0.12156862745098039,0.08627450980392157,0.08627450980392157,11102,split
Prone,0.8728354978354979,0.75,0.9956709956709957,0.9473684210526315,0.9745762711864406,0.8372093023255814,0.8224410623694417,0.09411764705882353,0.07058823529411765,0.07450980392156863,11102,split
Sitting,0.8831142970927917,0.8279569892473119,0.9382716049382716,0.8850574712643678,0.9047619047619048,0.8555555555555556,0.7769028871391075,0.36470588235294116,0.30196078431372547,0.3411764705882353,11102,split
Supine,0.9891304347826086,1,0.9782608695652174,0.8333333333333334,1,0.9090909090909091,0.898203592814371,0.09803921568627451,0.09803921568627451,0.11764705882352941,11102,split
Upright,0.9117087269138586,0.9390243902439024,0.884393063583815,0.7938144329896907,0.9683544303797469,0.8603351955307262,0.7856206073242087,0.3215686274509804,0.30196078431372547,0.3803921568627451,11102,split
Held,0.8210328014184397,0.65625,0.9858156028368794,0.7777777777777778,0.9742990654205608,0.711864406779661,0.6920412469642069,0.07032967032967033,0.046153846153846156,0.05934065934065934,11103,split
Prone,0.9903846153846154,1,0.9807692307692307,0.959731543624161,1,0.9794520547945206,0.9697493517718238,0.3142857142857143,0.3142857142857143,0.3274725274725275,11103,split
Sitting,0.8328658847526772,0.6792452830188679,0.9864864864864865,0.9642857142857143,0.8513119533527697,0.7970479704797048,0.7146164285144088,0.34945054945054943,0.23736263736263735,0.24615384615384617,11103,split
Supine,0.9096138587675218,0.9473684210526315,0.871859296482412,0.5142857142857142,0.9914285714285714,0.6666666666666666,0.6020408163265307,0.12527472527472527,0.11868131868131868,0.23076923076923078,11103,split
Upright,0.911644820971867,0.84375,0.979539641943734,0.8709677419354839,0.9745547073791349,0.8571428571428571,0.8341903874964571,0.14065934065934066,0.11868131868131868,0.13626373626373625,11103,split
Held,0.7470848880597014,0.703125,0.7910447761194029,0.5172413793103449,0.8932584269662921,0.5960264900662252,0.440250701201565,0.24150943396226415,0.16981132075471697,0.3283018867924528,11104,split
Prone,0.5,0,1,NA,0.9735849056603774,NA,0,0.026415094339622643,0,0,11104,split
Sitting,0.8184053992221461,0.6935483870967742,0.9432624113475178,0.9148936170212766,0.7777777777777778,0.7889908256880733,0.6462359974461664,0.4679245283018868,0.32452830188679244,0.35471698113207545,11104,split
Supine,1,1,1,1,1,1,1,0.07924528301886792,0.07924528301886792,0.07924528301886792,11104,split
Upright,0.7547713529856387,0.6530612244897959,0.8564814814814815,0.5079365079365079,0.9158415841584159,0.5714285714285714,0.4588615672594232,0.18490566037735848,0.12075471698113208,0.23773584905660378,11104,split
