Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.8455445544554455,0.8405775295542008,0.6488942579833891,0.7179125138427463,0.9632425452656552,0.6500932228137566,0.9645964293969773,0.6164805717405843,9910,group
0.648960739030023,0.7664832077987709,0.5936922218224329,0.6208684927650168,0.9120979228325251,0.6162734433580087,0.9035354900548677,0.50356556807803865,9911,group
0.9818913480885312,0.9586990813359906,0.9416318251438506,0.9281144781144781,0.989283684557503,0.9610021786492374,0.996205098588838,0.9342918026003564,10201,group
0.8766519823788547,0.9059323245945798,0.8112748251289886,0.8436235419207555,0.9682411072684042,0.8044044209805441,0.9618590977605371,0.7764388026867766,10203,group
0.8467153284671532,0.8700024900162436,0.7912651949820091,0.7842341300110179,0.9557708500214693,0.8113092510772923,0.9565494472834392,0.7476329153457539,10204,group
0.8923076923076924,0.8546650521948407,0.7012587517808485,0.733292220113852,0.9760378842758293,0.8044015467488357,0.9704027169121188,0.6784067072011304,10301,group
0.4177215189873418,0.8026985519695394,NA,0.7548387096774194,0.8505583942616595,NA,0.8833150226892763,0.5543509379808805,10401,group
0.925,0.9399482399674556,0.9138026885395307,0.9003887147335423,0.9795077652013687,0.9528571428571428,0.9829229972087115,0.8949888877098129,10501,group
0.6050955414012739,0.8062525103575746,0.5776613810567566,0.7005541125541126,0.9119509081610366,0.5754240419572084,0.8674965441560197,0.4738503249787659,10601,group
0.9390243902439024,0.9247692999378798,0.8437918675071067,0.8630139634801289,0.9865246363956308,0.8410080285459411,0.9848216507890959,0.8296730807822349,10701,group
0.9147286821705426,0.8969807611222314,0.8209431701312019,0.8147914025650689,0.9791701196793937,0.8671402882746876,0.9811007702025347,0.8017412582233293,10702,group
0.8856624319419237,0.8478935065178579,0.7336971389505677,0.7262169312169312,0.9695700818187847,0.7495316485316486,0.9738029033148298,0.7055082097786549,10703,group
0.8181818181818182,0.8709949720053701,0.7271369174883104,0.7843090880451995,0.9576808559655408,0.7649163485802607,0.9505506752466026,0.6832462798623075,10704,group
0.6653846153846154,0.8237510587588958,0.6632803083924933,0.7354735504735505,0.9120285670442411,0.676971254521226,0.8989913382044543,0.5744860728931502,10802,group
0.9335038363171355,0.8978837296922204,0.7484625788466224,0.8111380145278451,0.9846294448565959,0.7744417137446405,0.9854682273023402,0.7343979661591047,10901,group
0.7398648648648649,0.8396765768789882,0.6615630278044756,0.7431869829012686,0.936166170856708,0.6891343488048797,0.9325721780001589,0.6009160193454612,11001,group
0.8377483443708609,0.8279160171717219,0.6566897968854065,0.6992926613616269,0.9565393729818169,0.6601370910481184,0.9411338753775492,0.6101459261372659,11002,group
0.44672131147540983,NA,NA,NA,0.8063789515741396,0.5373015873015873,0.8110464307742208,0.20871897490923363,11004,group
0.8509803921568627,0.8893662077948157,0.8150423409434122,0.8175114083398899,0.9612210072497415,0.815163281561131,0.9610909149810705,0.776213933888061,11102,group
0.8703296703296703,0.8912007065309493,0.8218639381051317,0.8164975344499923,0.9659038786119064,0.8297753141167775,0.967753283790076,0.788724227179391,11103,group
0.6075471698113207,0.7960642447001821,0.6608662258065232,0.6966569289005925,0.8954715604997717,0.6657153192258998,0.8888320754497225,0.5576642278859002,11104,group
