Overall Accuracy,Balanced Accuracy,F1,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Kappa,ids,model
0.8773584905660378,0.8735084674834861,0.7905307494912419,0.783860409534701,0.963156525432271,0.8395099193044399,0.9689226801747676,0.7575610155261792,9908,split
0.7739872068230277,0.6030153221492341,NA,0.3346171436099636,0.8714135006885048,0.3976365118174409,0.9416924429270407,0.2306973483260411,9909,split
0.897029702970297,0.822539353827288,0.684502828799504,0.6706810631229235,0.9743976445316525,0.7368004206513523,0.9763715838214176,0.6611139410997718,9910,split
0.792147806004619,0.8077969292700401,0.6977740340455179,0.6837752626738518,0.9318185958662284,0.7956735178248514,0.9482272911081302,0.6395941599053203,9911,split
0.9879275653923542,0.9709109506507559,0.9639471342462149,0.9512626262626263,0.9905592750388855,0.9798573975044563,0.9974709857053323,0.9578687257329637,10201,split
0.9229074889867841,0.8930192482423196,0.8339624458519888,0.8120169304379831,0.9740215660466561,0.9412721605299046,0.9829137511168984,0.8139614560597255,10203,split
0.6605839416058394,0.8248460561165646,0.7302676491942708,0.7491191626409017,0.9005729495922274,0.7822379171397404,0.9160710483254769,0.6422444905842157,10204,split
0.9723076923076923,0.9262016052308105,0.8682207286292796,0.8606451612903225,0.9917580491712984,0.9370038412291933,0.9942414802227887,0.8615246978922363,10301,split
0.9924050632911392,0.9936931285693759,0.9912356446706809,0.9893470414524773,0.9980392156862745,0.9934782608695653,0.9977203351302202,0.9891080821023062,10401,split
1,1,1,1,1,1,1,1,10501,split
0.9936305732484076,0.9814345371756893,0.9541302232702399,0.9642081252081253,0.9986609491432533,0.9451965811965812,0.9977854038660969,0.9523531728168431,10601,split
0.8841463414634146,0.8662089870413393,0.7515487996506937,0.7602613677049768,0.972156606377702,0.7608572393957904,0.9734578843359277,0.7244584487091378,10701,split
0.9806201550387597,0.9771106730430215,0.9623861324905539,0.9589760281403821,0.9952453179456606,0.967532578590223,0.995634355279505,0.9578236185396135,10702,split
0.925589836660617,0.8849387187643959,0.7796040834779332,0.7935266585266585,0.9763507790021332,0.8708399787347155,0.9840782136713736,0.7637881164851316,10703,split
0.9682875264270613,0.9612048021903553,0.924943235841638,0.9293489016425885,0.9930607027381221,0.9387755102040817,0.9924006180643349,0.9177276113285163,10704,split
0.8346153846153846,0.8329960271261212,0.7278841050087056,0.7289202389202389,0.9370718153320035,0.8549050949050949,0.9510545504287934,0.6757179142292099,10802,split
0.9104859335038363,0.8936606782729006,0.7511480863181648,0.8063438256658595,0.9809775308799417,0.7731862745098039,0.9807017261701961,0.733502084234075,10901,split
0.9932432432432432,0.9418470418470418,0.917979797979798,0.8857142857142857,0.997979797979798,0.996,0.9986417657045841,0.9163931021835567,11001,split
0.9850993377483444,0.9767799673040813,0.9300732994273547,0.9583908045977012,0.9951691300104617,0.9134054091395807,0.9963972083310436,0.9258600139889184,11002,split
0.9426229508196722,0.9814508516382421,0.946698171611559,0.98005698005698,0.9828447232195041,0.9233675121424717,0.9575757575757575,0.9149971644134658,11004,split
0.8627450980392157,0.9039779458884576,0.8637289335402543,0.8477707841594545,0.9601851076174608,0.902861834388928,0.9630682265234546,0.8251327477609792,11102,split
