Class,Balanced Accuracy,Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,F1,Kappa,Prevalence,Detection Rate,Detection Prevalence,id,model
Held,0.8613013698630136,0.75,0.9726027397260274,0.6818181818181818,0.980276134122288,0.7142857142857143,0.6907679356468055,0.07259528130671507,0.0544464609800363,0.07985480943738657,10703,split
Prone,0.9421221864951769,1,0.8842443729903537,0.8695652173913043,1,0.9302325581395349,0.869359045285703,0.4355716878402904,0.4355716878402904,0.5009074410163339,10703,split
Sitting,0.9616873641263886,0.945054945054945,0.978319783197832,0.9555555555555556,0.9730458221024259,0.9502762430939227,0.925953024443416,0.33030852994555354,0.3121597096188748,0.32667876588021777,10703,split
Supine,0.9351851851851851,0.8703703703703703,1,1,0.9861111111111112,0.9306930693069307,0.9237370242214535,0.09800362976406533,0.0852994555353902,0.0852994555353902,10703,split
Upright,0.5113787375415282,0.02857142857142857,0.9941860465116279,0.25,0.9378427787934186,0.05128205128205128,0.03875713140647943,0.06352087114337568,0.0018148820326678765,0.007259528130671506,10703,split
Held,0.7940081739891987,0.6129032258064516,0.9751131221719457,0.6333333333333333,0.9729119638826185,0.6229508196721313,0.5969695847071462,0.06553911205073996,0.040169133192389,0.06342494714587738,10704,split
Prone,0.9658973697782363,0.9642857142857143,0.9675090252707581,0.9545454545454546,0.9745454545454545,0.9593908629441624,0.9304066356463685,0.4143763213530655,0.39957716701902746,0.4186046511627907,10704,split
Sitting,0.9814367702355036,0.9693251533742331,0.9935483870967742,0.9875,0.9840255591054313,0.978328173374613,0.9670936900585377,0.34460887949260044,0.33403805496828753,0.3382663847780127,10704,split
Supine,0.9385198135198135,0.8863636363636364,0.9906759906759907,0.9069767441860465,0.9883720930232558,0.896551724137931,0.8860759493670888,0.09302325581395349,0.0824524312896406,0.09090909090909091,10704,split
Upright,0.8428453267162945,0.717948717948718,0.967741935483871,0.6666666666666666,0.974477958236659,0.691358024691358,0.6624996432342951,0.0824524312896406,0.05919661733615222,0.08879492600422834,10704,split
Held,0.8226495726495726,0.6538461538461539,0.9914529914529915,0.8947368421052632,0.9626556016597511,0.7555555555555555,0.7330097087378641,0.1,0.06538461538461539,0.07307692307692308,10802,split
